Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
227837;1769;58;3;5;4;0;Савёловский;LINESTRING (37.57431 55.794355, 37.57428 55.794464);POINT (37.5743 55.7944);myData.biz;55.794355;37.57431;55.794464;37.57428
227838;1769;58;3;5;4;0;Савёловский;LINESTRING (37.57428 55.794464, 37.575156 55.794526);POINT (37.5747 55.7945);myData.biz;55.794464;37.57428;55.794526;37.575156
227839;1769;58;3;5;4;0;Савёловский;LINESTRING (37.575156 55.794526, 37.575193 55.794376);POINT (37.5752 55.7945);myData.biz;55.794526;37.575156;55.794376;37.575193
227840;888;29;1;2;2;0;Савёловский;LINESTRING (37.570977 55.804848, 37.571412 55.804909);POINT (37.5712 55.8049);myData.biz;55.804848;37.570977;55.804909;37.571412
227841;1543;51;3;4;4;0;Савёловский;LINESTRING (37.571356 55.803644, 37.570802 55.80353);POINT (37.5711 55.8036);myData.biz;55.803644;37.571356;55.80353;37.570802
227842;868;28;1;2;2;0;Савёловский;LINESTRING (37.572553 55.806154, 37.572181 55.806055);POINT (37.5724 55.8061);myData.biz;55.806154;37.572553;55.806055;37.572181
227846;31276;1042;64;98;88;13;Савёловский;LINESTRING (37.567704 55.804843, 37.568094 55.804923);POINT (37.5679 55.8049);myData.biz;55.804843;37.567704;55.804923;37.568094
227847;55286;1842;114;174;156;23;Савёловский;LINESTRING (37.572608 55.80582, 37.571332 55.805559);POINT (37.572 55.8057);myData.biz;55.80582;37.572608;55.805559;37.571332
227848;1523;50;3;4;4;0;Савёловский;LINESTRING (37.573245 55.803701, 37.572577 55.803576);POINT (37.5729 55.8036);myData.biz;55.803701;37.573245;55.803576;37.572577
227852;38;1;0;0;0;0;Савёловский;LINESTRING (37.567863 55.804818, 37.568217 55.80489);POINT (37.568 55.8049);myData.biz;55.804818;37.567863;55.80489;37.568217
227857;53;1;0;0;0;0;Савёловский;LINESTRING (37.567428 55.804717, 37.568246 55.804896);POINT (37.5678 55.8048);myData.biz;55.804717;37.567428;55.804896;37.568246
227862;507;16;0;1;1;0;Савёловский;LINESTRING (37.574078 55.803597, 37.573945 55.803826);POINT (37.574 55.8037);myData.biz;55.803597;37.574078;55.803826;37.573945
227863;507;16;0;1;1;0;Савёловский;LINESTRING (37.573945 55.803826, 37.573793 55.803796);POINT (37.5739 55.8038);myData.biz;55.803826;37.573945;55.803796;37.573793
227865;4139;137;8;13;11;1;Савёловский;LINESTRING (37.575991 55.804931, 37.575878 55.804911);POINT (37.5759 55.8049);myData.biz;55.804931;37.575991;55.804911;37.575878
227868;1473;49;3;4;4;0;Савёловский;LINESTRING (37.581317 55.803054, 37.580829 55.804407);POINT (37.5811 55.8037);myData.biz;55.803054;37.581317;55.804407;37.580829
227869;10528;350;21;33;29;4;Савёловский;LINESTRING (37.562615 55.797511, 37.562315 55.797414);POINT (37.5625 55.7975);myData.biz;55.797511;37.562615;55.797414;37.562315
227870;14752;491;30;46;41;6;Савёловский;LINESTRING (37.570376 55.805302, 37.570553 55.805334);POINT (37.5705 55.8053);myData.biz;55.805302;37.570376;55.805334;37.570553
227875;6222;207;12;19;17;2;Савёловский;LINESTRING (37.581762 55.801632, 37.582577 55.801677);POINT (37.5822 55.8017);myData.biz;55.801632;37.581762;55.801677;37.582577
227876;6470;215;13;20;18;2;Савёловский;LINESTRING (37.581613 55.802357, 37.581401 55.803151);POINT (37.5815 55.8028);myData.biz;55.802357;37.581613;55.803151;37.581401
227941;699;23;1;2;1;0;Савёловский;LINESTRING (37.572285 55.803524, 37.572577 55.803576);POINT (37.5724 55.8036);myData.biz;55.803524;37.572285;55.803576;37.572577
228095;42511;1417;88;134;120;18;Савёловский;LINESTRING (37.578638 55.794986, 37.577807 55.794936);POINT (37.5782 55.795);myData.biz;55.794986;37.578638;55.794936;37.577807
228096;54136;1804;112;171;153;23;Савёловский;LINESTRING (37.578638 55.794986, 37.579025 55.795009);POINT (37.5788 55.795);myData.biz;55.794986;37.578638;55.795009;37.579025
228097;28972;965;59;91;82;12;Савёловский;LINESTRING (37.579078 55.795123, 37.579173 55.795132);POINT (37.5791 55.7951);myData.biz;55.795123;37.579078;55.795132;37.579173
228099;146;4;0;0;0;0;Савёловский;LINESTRING (37.578167 55.801099, 37.579023 55.801132);POINT (37.5786 55.8011);myData.biz;55.801099;37.578167;55.801132;37.579023
228100;254;8;0;0;0;0;Савёловский;LINESTRING (37.578167 55.801099, 37.578641 55.801119);POINT (37.5784 55.8011);myData.biz;55.801099;37.578167;55.801119;37.578641
228102;59550;1985;123;188;168;25;Савёловский;LINESTRING (37.581395 55.805547, 37.58173 55.805602);POINT (37.5816 55.8056);myData.biz;55.805547;37.581395;55.805602;37.58173
228103;59550;1985;123;188;168;25;Савёловский;LINESTRING (37.58173 55.805602, 37.581803 55.805632);POINT (37.5818 55.8056);myData.biz;55.805602;37.58173;55.805632;37.581803
228104;962445;32081;1993;3047;2726;417;Савёловский;LINESTRING (37.58053 55.807702, 37.580679 55.807731);POINT (37.5806 55.8077);myData.biz;55.807702;37.58053;55.807731;37.580679
228105;962445;32081;1993;3047;2726;417;Савёловский;LINESTRING (37.580679 55.807731, 37.580665 55.807753);POINT (37.5807 55.8077);myData.biz;55.807731;37.580679;55.807753;37.580665
228106;424291;14143;878;1343;1202;183;Савёловский;LINESTRING (37.580665 55.807753, 37.580567 55.80793);POINT (37.5806 55.8078);myData.biz;55.807753;37.580665;55.80793;37.580567
228165;36;1;0;0;0;0;Савёловский;LINESTRING (37.581343 55.802939, 37.580995 55.803918);POINT (37.5812 55.8034);myData.biz;55.802939;37.581343;55.803918;37.580995
228168;13632;454;28;43;38;5;Савёловский;LINESTRING (37.582241 55.798336, 37.582241 55.797742);POINT (37.5822 55.798);myData.biz;55.798336;37.582241;55.797742;37.582241
228169;907;30;1;2;2;0;Савёловский;LINESTRING (37.577612 55.804878, 37.577573 55.80495);POINT (37.5776 55.8049);myData.biz;55.804878;37.577612;55.80495;37.577573
228170;281;9;0;0;0;0;Савёловский;LINESTRING (37.57749 55.804935, 37.577395 55.805117);POINT (37.5774 55.805);myData.biz;55.804935;37.57749;55.805117;37.577395
228171;281;9;0;0;0;0;Савёловский;LINESTRING (37.577395 55.805117, 37.577326 55.805172);POINT (37.5774 55.8051);myData.biz;55.805117;37.577395;55.805172;37.577326
228172;281;9;0;0;0;0;Савёловский;LINESTRING (37.577326 55.805172, 37.577169 55.805444);POINT (37.5772 55.8053);myData.biz;55.805172;37.577326;55.805444;37.577169
228173;950;31;1;2;2;0;Савёловский;LINESTRING (37.577169 55.805444, 37.577052 55.805647);POINT (37.5771 55.8055);myData.biz;55.805444;37.577169;55.805647;37.577052
228174;950;31;1;2;2;0;Савёловский;LINESTRING (37.577052 55.805647, 37.576983 55.805723);POINT (37.577 55.8057);myData.biz;55.805647;37.577052;55.805723;37.576983
228175;3661;122;7;11;10;1;Савёловский;LINESTRING (37.57645 55.80646, 37.57643 55.806488);POINT (37.5764 55.8065);myData.biz;55.80646;37.57645;55.806488;37.57643
228176;3661;122;7;11;10;1;Савёловский;LINESTRING (37.57643 55.806488, 37.576399 55.806533);POINT (37.5764 55.8065);myData.biz;55.806488;37.57643;55.806533;37.576399
228177;20687;689;42;65;58;8;Савёловский;LINESTRING (37.576399 55.806533, 37.575956 55.806448);POINT (37.5762 55.8065);myData.biz;55.806533;37.576399;55.806448;37.575956
228178;46477;1549;96;147;131;20;Савёловский;LINESTRING (37.578881 55.8052, 37.578904 55.805204);POINT (37.5789 55.8052);myData.biz;55.8052;37.578881;55.805204;37.578904
228179;46477;1549;96;147;131;20;Савёловский;LINESTRING (37.578904 55.805204, 37.578949 55.805212);POINT (37.5789 55.8052);myData.biz;55.805204;37.578904;55.805212;37.578949
228180;50032;1667;103;158;141;21;Савёловский;LINESTRING (37.578949 55.805212, 37.57899 55.805219);POINT (37.579 55.8052);myData.biz;55.805212;37.578949;55.805219;37.57899
228181;50032;1667;103;158;141;21;Савёловский;LINESTRING (37.57899 55.805219, 37.579007 55.805222);POINT (37.579 55.8052);myData.biz;55.805219;37.57899;55.805222;37.579007
228182;29267;975;60;92;82;12;Савёловский;LINESTRING (37.579007 55.805222, 37.578718 55.805719);POINT (37.5789 55.8055);myData.biz;55.805222;37.579007;55.805719;37.578718
228183;29267;975;60;92;82;12;Савёловский;LINESTRING (37.578718 55.805719, 37.578663 55.805815);POINT (37.5787 55.8058);myData.biz;55.805719;37.578718;55.805815;37.578663
228184;29226;974;60;92;82;12;Савёловский;LINESTRING (37.578663 55.805815, 37.578993 55.805873);POINT (37.5788 55.8058);myData.biz;55.805815;37.578663;55.805873;37.578993
228185;29226;974;60;92;82;12;Савёловский;LINESTRING (37.578993 55.805873, 37.579136 55.80594);POINT (37.5791 55.8059);myData.biz;55.805873;37.578993;55.80594;37.579136
228190;19361;645;40;61;54;8;Савёловский;LINESTRING (37.58207 55.799511, 37.582406 55.79951);POINT (37.5822 55.7995);myData.biz;55.799511;37.58207;55.79951;37.582406
228191;19361;645;40;61;54;8;Савёловский;LINESTRING (37.582406 55.79951, 37.582498 55.799466);POINT (37.5825 55.7995);myData.biz;55.79951;37.582406;55.799466;37.582498
228192;1860;62;3;5;5;0;Савёловский;LINESTRING (37.582498 55.799466, 37.582633 55.799448);POINT (37.5826 55.7995);myData.biz;55.799466;37.582498;55.799448;37.582633
228196;32145;1071;66;101;91;13;Савёловский;LINESTRING (37.582091 55.792583, 37.581974 55.792575);POINT (37.582 55.7926);myData.biz;55.792583;37.582091;55.792575;37.581974
228197;32145;1071;66;101;91;13;Савёловский;LINESTRING (37.581974 55.792575, 37.581669 55.792554);POINT (37.5818 55.7926);myData.biz;55.792575;37.581974;55.792554;37.581669
228198;32145;1071;66;101;91;13;Савёловский;LINESTRING (37.581669 55.792554, 37.581364 55.792532);POINT (37.5815 55.7925);myData.biz;55.792554;37.581669;55.792532;37.581364
228199;41670;1389;86;131;118;18;Савёловский;LINESTRING (37.581364 55.792532, 37.581374 55.792487);POINT (37.5814 55.7925);myData.biz;55.792532;37.581364;55.792487;37.581374
228200;124;4;0;0;0;0;Савёловский;LINESTRING (37.583576 55.793404, 37.583039 55.793371);POINT (37.5833 55.7934);myData.biz;55.793404;37.583576;55.793371;37.583039
228201;1968;65;4;6;5;0;Савёловский;LINESTRING (37.578115 55.797873, 37.578498 55.797898);POINT (37.5783 55.7979);myData.biz;55.797873;37.578115;55.797898;37.578498
228202;21468;715;44;67;60;9;Савёловский;LINESTRING (37.58058 55.796887, 37.580668 55.796887);POINT (37.5806 55.7969);myData.biz;55.796887;37.58058;55.796887;37.580668
228203;36338;1211;75;115;102;15;Савёловский;LINESTRING (37.58083 55.796882, 37.580827 55.796764);POINT (37.5808 55.7968);myData.biz;55.796882;37.58083;55.796764;37.580827
228204;36338;1211;75;115;102;15;Савёловский;LINESTRING (37.580827 55.796764, 37.580832 55.796512);POINT (37.5808 55.7966);myData.biz;55.796764;37.580827;55.796512;37.580832
228205;46950;1565;97;148;133;20;Савёловский;LINESTRING (37.580832 55.796512, 37.580283 55.796516);POINT (37.5806 55.7965);myData.biz;55.796512;37.580832;55.796516;37.580283
228206;754;25;1;2;2;0;Савёловский;LINESTRING (37.579305 55.797414, 37.579022 55.797421);POINT (37.5792 55.7974);myData.biz;55.797414;37.579305;55.797421;37.579022
228208;7818;260;16;24;22;3;Савёловский;LINESTRING (37.582466 55.798344, 37.582446 55.798311);POINT (37.5825 55.7983);myData.biz;55.798344;37.582466;55.798311;37.582446
228212;10138;337;20;32;28;4;Савёловский;LINESTRING (37.573871 55.805968, 37.573358 55.805872);POINT (37.5736 55.8059);myData.biz;55.805968;37.573871;55.805872;37.573358
228213;12519;417;25;39;35;5;Савёловский;LINESTRING (37.572591 55.805103, 37.572741 55.804823);POINT (37.5727 55.805);myData.biz;55.805103;37.572591;55.804823;37.572741
228214;18240;608;37;57;51;7;Савёловский;LINESTRING (37.572741 55.804823, 37.573014 55.804358);POINT (37.5729 55.8046);myData.biz;55.804823;37.572741;55.804358;37.573014
228215;19260;642;39;60;54;8;Савёловский;LINESTRING (37.575282 55.806325, 37.57484 55.806244);POINT (37.5751 55.8063);myData.biz;55.806325;37.575282;55.806244;37.57484
228216;669;22;1;2;1;0;Савёловский;LINESTRING (37.57484 55.806244, 37.574696 55.806492);POINT (37.5748 55.806399999999996);myData.biz;55.806244;37.57484;55.806492;37.574696
228217;669;22;1;2;1;0;Савёловский;LINESTRING (37.574696 55.806492, 37.574671 55.806536);POINT (37.5747 55.8065);myData.biz;55.806492;37.574696;55.806536;37.574671
228218;669;22;1;2;1;0;Савёловский;LINESTRING (37.574671 55.806536, 37.574567 55.806599);POINT (37.5746 55.8066);myData.biz;55.806536;37.574671;55.806599;37.574567
228219;669;22;1;2;1;0;Савёловский;LINESTRING (37.574567 55.806599, 37.574502 55.806738);POINT (37.5745 55.8067);myData.biz;55.806599;37.574567;55.806738;37.574502
228224;20765;692;43;65;58;8;Савёловский;LINESTRING (37.579007 55.805222, 37.579108 55.805191);POINT (37.5791 55.8052);myData.biz;55.805222;37.579007;55.805191;37.579108
228225;20765;692;43;65;58;8;Савёловский;LINESTRING (37.579108 55.805191, 37.579651 55.805277);POINT (37.5794 55.8052);myData.biz;55.805191;37.579108;55.805277;37.579651
228226;51458;1715;106;162;145;22;Савёловский;LINESTRING (37.580716 55.805436, 37.581395 55.805547);POINT (37.5811 55.8055);myData.biz;55.805436;37.580716;55.805547;37.581395
228227;1521;50;3;4;4;0;Савёловский;LINESTRING (37.578049 55.806764, 37.578258 55.806401);POINT (37.5782 55.8066);myData.biz;55.806764;37.578049;55.806401;37.578258
228228;5465;182;11;17;15;2;Савёловский;LINESTRING (37.578258 55.806401, 37.578391 55.806169);POINT (37.5783 55.8063);myData.biz;55.806401;37.578258;55.806169;37.578391
228229;36;1;0;0;0;0;Савёловский;LINESTRING (37.578391 55.806169, 37.578595 55.805815);POINT (37.5785 55.806);myData.biz;55.806169;37.578391;55.805815;37.578595
228230;2686;89;5;8;7;1;Савёловский;LINESTRING (37.578595 55.805815, 37.578601 55.805805);POINT (37.5786 55.8058);myData.biz;55.805815;37.578595;55.805805;37.578601
228231;2686;89;5;8;7;1;Савёловский;LINESTRING (37.578601 55.805805, 37.578657 55.805708);POINT (37.5786 55.8058);myData.biz;55.805805;37.578601;55.805708;37.578657
228232;2686;89;5;8;7;1;Савёловский;LINESTRING (37.578657 55.805708, 37.578949 55.805212);POINT (37.5788 55.8055);myData.biz;55.805708;37.578657;55.805212;37.578949
228233;977;32;1;3;2;0;Савёловский;LINESTRING (37.578949 55.805212, 37.579007 55.805112);POINT (37.579 55.8052);myData.biz;55.805212;37.578949;55.805112;37.579007
228236;13007;433;26;41;36;5;Савёловский;LINESTRING (37.581357 55.803314, 37.580779 55.804972);POINT (37.5811 55.8041);myData.biz;55.803314;37.581357;55.804972;37.580779
228238;4364;145;9;13;12;1;Савёловский;LINESTRING (37.569671 55.805776, 37.569941 55.805636);POINT (37.5698 55.8057);myData.biz;55.805776;37.569671;55.805636;37.569941
228239;4364;145;9;13;12;1;Савёловский;LINESTRING (37.569941 55.805636, 37.570071 55.805519);POINT (37.57 55.8056);myData.biz;55.805636;37.569941;55.805519;37.570071
228240;83034;2767;171;262;235;35;Савёловский;LINESTRING (37.580497 55.80585, 37.580427 55.805837);POINT (37.5805 55.8058);myData.biz;55.80585;37.580497;55.805837;37.580427
228244;5623;187;11;17;15;2;Савёловский;LINESTRING (37.576435 55.794847, 37.576454 55.794774);POINT (37.5764 55.7948);myData.biz;55.794847;37.576435;55.794774;37.576454
228246;17026;567;35;53;48;7;Савёловский;LINESTRING (37.576723 55.806694, 37.576667 55.806683);POINT (37.5767 55.8067);myData.biz;55.806694;37.576723;55.806683;37.576667
228247;17026;567;35;53;48;7;Савёловский;LINESTRING (37.576667 55.806683, 37.576521 55.806654);POINT (37.5766 55.8067);myData.biz;55.806683;37.576667;55.806654;37.576521
228248;17026;567;35;53;48;7;Савёловский;LINESTRING (37.576521 55.806654, 37.576414 55.806632);POINT (37.5765 55.8066);myData.biz;55.806654;37.576521;55.806632;37.576414
228249;17026;567;35;53;48;7;Савёловский;LINESTRING (37.576414 55.806632, 37.576352 55.80662);POINT (37.5764 55.8066);myData.biz;55.806632;37.576414;55.80662;37.576352
228250;17026;567;35;53;48;7;Савёловский;LINESTRING (37.576352 55.80662, 37.576377 55.806575);POINT (37.5764 55.8066);myData.biz;55.80662;37.576352;55.806575;37.576377
228251;17026;567;35;53;48;7;Савёловский;LINESTRING (37.576377 55.806575, 37.576399 55.806533);POINT (37.5764 55.8066);myData.biz;55.806575;37.576377;55.806533;37.576399
228252;366;12;0;1;1;0;Савёловский;LINESTRING (37.580353 55.806964, 37.580705 55.806401);POINT (37.5805 55.8067);myData.biz;55.806964;37.580353;55.806401;37.580705
228254;1315;43;2;4;3;0;Савёловский;LINESTRING (37.566239 55.802781, 37.566471 55.802557);POINT (37.5664 55.8027);myData.biz;55.802781;37.566239;55.802557;37.566471
228255;1315;43;2;4;3;0;Савёловский;LINESTRING (37.566471 55.802557, 37.566063 55.802433);POINT (37.5663 55.8025);myData.biz;55.802557;37.566471;55.802433;37.566063
228256;36218;1207;75;114;102;15;Савёловский;LINESTRING (37.577312 55.797932, 37.57764 55.797961);POINT (37.5775 55.7979);myData.biz;55.797932;37.577312;55.797961;37.57764
228278;5741;191;11;18;16;2;Савёловский;LINESTRING (37.577865 55.795118, 37.578556 55.795155);POINT (37.5782 55.7951);myData.biz;55.795118;37.577865;55.795155;37.578556
228280;67073;2235;138;212;189;29;Савёловский;LINESTRING (37.582835 55.798745, 37.58281 55.798972);POINT (37.5828 55.7989);myData.biz;55.798745;37.582835;55.798972;37.58281
228281;51480;1716;106;163;145;22;Савёловский;LINESTRING (37.582699 55.801683, 37.582577 55.801677);POINT (37.5826 55.8017);myData.biz;55.801683;37.582699;55.801677;37.582577
228291;457;15;0;1;1;0;Савёловский;LINESTRING (37.580334 55.806357, 37.580134 55.806318);POINT (37.5802 55.8063);myData.biz;55.806357;37.580334;55.806318;37.580134
228292;865;28;1;2;2;0;Савёловский;LINESTRING (37.576276 55.804707, 37.576105 55.804952);POINT (37.5762 55.8048);myData.biz;55.804707;37.576276;55.804952;37.576105
228293;20912;697;43;66;59;9;Савёловский;LINESTRING (37.579136 55.80594, 37.578984 55.806217);POINT (37.5791 55.8061);myData.biz;55.80594;37.579136;55.806217;37.578984
228294;5640;188;11;17;15;2;Савёловский;LINESTRING (37.578984 55.806217, 37.578868 55.806252);POINT (37.5789 55.8062);myData.biz;55.806217;37.578984;55.806252;37.578868
228295;5640;188;11;17;15;2;Савёловский;LINESTRING (37.578868 55.806252, 37.578453 55.80618);POINT (37.5787 55.8062);myData.biz;55.806252;37.578868;55.80618;37.578453
228296;5459;181;11;17;15;2;Савёловский;LINESTRING (37.578453 55.80618, 37.578391 55.806169);POINT (37.5784 55.8062);myData.biz;55.80618;37.578453;55.806169;37.578391
228297;3944;131;8;12;11;1;Савёловский;LINESTRING (37.578258 55.806401, 37.578189 55.806389);POINT (37.5782 55.806399999999996);myData.biz;55.806401;37.578258;55.806389;37.578189
228307;33536;1117;69;106;94;14;Савёловский;LINESTRING (37.56526 55.793365, 37.565544 55.793254);POINT (37.5654 55.7933);myData.biz;55.793365;37.56526;55.793254;37.565544
228308;113882;3796;235;360;322;49;Савёловский;LINESTRING (37.565544 55.793254, 37.565941 55.793099);POINT (37.5657 55.7932);myData.biz;55.793254;37.565544;55.793099;37.565941
228309;6843;228;14;21;19;2;Савёловский;LINESTRING (37.566948 55.793897, 37.56788 55.793526);POINT (37.5674 55.7937);myData.biz;55.793897;37.566948;55.793526;37.56788
228311;13082;436;27;41;37;5;Савёловский;LINESTRING (37.569453 55.792351, 37.56957 55.791802);POINT (37.5695 55.7921);myData.biz;55.792351;37.569453;55.791802;37.56957
228313;8938;297;18;28;25;3;Савёловский;LINESTRING (37.571816 55.79264, 37.571898 55.79229);POINT (37.5719 55.7925);myData.biz;55.79264;37.571816;55.79229;37.571898
228314;8938;297;18;28;25;3;Савёловский;LINESTRING (37.571898 55.79229, 37.572597 55.79225);POINT (37.5722 55.7923);myData.biz;55.79229;37.571898;55.79225;37.572597
228316;2615;87;5;8;7;1;Савёловский;LINESTRING (37.571055 55.796003, 37.571732 55.796034);POINT (37.5714 55.796);myData.biz;55.796003;37.571055;55.796034;37.571732
228317;989;32;1;3;2;0;Савёловский;LINESTRING (37.571585 55.794317, 37.571621 55.794188);POINT (37.5716 55.7943);myData.biz;55.794317;37.571585;55.794188;37.571621
228318;989;32;1;3;2;0;Савёловский;LINESTRING (37.571621 55.794188, 37.571657 55.794031);POINT (37.5716 55.7941);myData.biz;55.794188;37.571621;55.794031;37.571657
228319;989;32;1;3;2;0;Савёловский;LINESTRING (37.571657 55.794031, 37.571423 55.794015);POINT (37.5715 55.794);myData.biz;55.794031;37.571657;55.794015;37.571423
228320;1974;65;4;6;5;0;Савёловский;LINESTRING (37.571943 55.804113, 37.571705 55.804058);POINT (37.5718 55.8041);myData.biz;55.804113;37.571943;55.804058;37.571705
228321;7991;266;16;25;22;3;Савёловский;LINESTRING (37.56374 55.802498, 37.56418 55.802057);POINT (37.564 55.8023);myData.biz;55.802498;37.56374;55.802057;37.56418
228322;7991;266;16;25;22;3;Савёловский;LINESTRING (37.56418 55.802057, 37.564433 55.802132);POINT (37.5643 55.8021);myData.biz;55.802057;37.56418;55.802132;37.564433
228324;10477;349;21;33;29;4;Савёловский;LINESTRING (37.563516 55.801889, 37.563142 55.802318);POINT (37.5633 55.8021);myData.biz;55.801889;37.563516;55.802318;37.563142
228326;252;8;0;0;0;0;Савёловский;LINESTRING (37.578125 55.806778, 37.578453 55.80618);POINT (37.5783 55.8065);myData.biz;55.806778;37.578125;55.80618;37.578453
228327;41;1;0;0;0;0;Савёловский;LINESTRING (37.578453 55.80618, 37.578663 55.805815);POINT (37.5786 55.806);myData.biz;55.80618;37.578453;55.805815;37.578663
228329;5238;174;10;16;14;2;Савёловский;LINESTRING (37.574691 55.804699, 37.574122 55.804601);POINT (37.5744 55.8046);myData.biz;55.804699;37.574691;55.804601;37.574122
228332;82;2;0;0;0;0;Савёловский;LINESTRING (37.574877 55.804385, 37.574604 55.804332);POINT (37.5747 55.8044);myData.biz;55.804385;37.574877;55.804332;37.574604
228333;8038;267;16;25;22;3;Савёловский;LINESTRING (37.574545 55.805593, 37.575598 55.805786);POINT (37.5751 55.8057);myData.biz;55.805593;37.574545;55.805786;37.575598
228335;2680;89;5;8;7;1;Савёловский;LINESTRING (37.578535 55.805804, 37.578595 55.805815);POINT (37.5786 55.8058);myData.biz;55.805804;37.578535;55.805815;37.578595
228336;2422;80;4;7;6;1;Савёловский;LINESTRING (37.575139 55.805279, 37.575792 55.805399);POINT (37.5755 55.8053);myData.biz;55.805279;37.575139;55.805399;37.575792
228337;18591;619;38;58;52;8;Савёловский;LINESTRING (37.574461 55.806173, 37.57484 55.806244);POINT (37.5747 55.8062);myData.biz;55.806173;37.574461;55.806244;37.57484
228338;3081;102;6;9;8;1;Савёловский;LINESTRING (37.57903 55.807039, 37.579516 55.80713);POINT (37.5793 55.8071);myData.biz;55.807039;37.57903;55.80713;37.579516
228339;13992;466;28;44;39;6;Савёловский;LINESTRING (37.577967 55.807102, 37.577925 55.807171);POINT (37.5779 55.8071);myData.biz;55.807102;37.577967;55.807171;37.577925
228340;32915;1097;68;104;93;14;Савёловский;LINESTRING (37.578376 55.807427, 37.578404 55.807614);POINT (37.5784 55.8075);myData.biz;55.807427;37.578376;55.807614;37.578404
228341;32915;1097;68;104;93;14;Савёловский;LINESTRING (37.578404 55.807614, 37.579144 55.807742);POINT (37.5788 55.8077);myData.biz;55.807614;37.578404;55.807742;37.579144
228342;32915;1097;68;104;93;14;Савёловский;LINESTRING (37.579144 55.807742, 37.579549 55.807812);POINT (37.5793 55.8078);myData.biz;55.807742;37.579144;55.807812;37.579549
228343;32915;1097;68;104;93;14;Савёловский;LINESTRING (37.579549 55.807812, 37.579877 55.807874);POINT (37.5797 55.8078);myData.biz;55.807812;37.579549;55.807874;37.579877
228346;6565;218;13;20;18;2;Савёловский;LINESTRING (37.56858 55.79626, 37.568621 55.795428);POINT (37.5686 55.7958);myData.biz;55.79626;37.56858;55.795428;37.568621
228348;18290;609;37;57;51;7;Савёловский;LINESTRING (37.578556 55.795155, 37.579062 55.795183);POINT (37.5788 55.7952);myData.biz;55.795155;37.578556;55.795183;37.579062
228349;19303;643;39;61;54;8;Савёловский;LINESTRING (37.581364 55.792532, 37.581233 55.792523);POINT (37.5813 55.7925);myData.biz;55.792532;37.581364;55.792523;37.581233
228350;2094;69;4;6;5;0;Савёловский;LINESTRING (37.581233 55.792523, 37.581174 55.792787);POINT (37.5812 55.7927);myData.biz;55.792523;37.581233;55.792787;37.581174
228351;2094;69;4;6;5;0;Савёловский;LINESTRING (37.581174 55.792787, 37.581218 55.79285);POINT (37.5812 55.7928);myData.biz;55.792787;37.581174;55.79285;37.581218
228352;2094;69;4;6;5;0;Савёловский;LINESTRING (37.581218 55.79285, 37.581189 55.792977);POINT (37.5812 55.7929);myData.biz;55.79285;37.581218;55.792977;37.581189
228353;13267;442;27;41;37;5;Савёловский;LINESTRING (37.581189 55.792977, 37.581109 55.793067);POINT (37.5811 55.793);myData.biz;55.792977;37.581189;55.793067;37.581109
228354;21123;704;43;66;59;9;Савёловский;LINESTRING (37.581233 55.792523, 37.581058 55.792511);POINT (37.5811 55.7925);myData.biz;55.792523;37.581233;55.792511;37.581058
228355;21123;704;43;66;59;9;Савёловский;LINESTRING (37.581058 55.792511, 37.580753 55.79249);POINT (37.5809 55.7925);myData.biz;55.792511;37.581058;55.79249;37.580753
228356;21123;704;43;66;59;9;Савёловский;LINESTRING (37.580753 55.79249, 37.580448 55.792469);POINT (37.5806 55.7925);myData.biz;55.79249;37.580753;55.792469;37.580448
228357;21049;701;43;66;59;9;Савёловский;LINESTRING (37.580448 55.792469, 37.580142 55.792448);POINT (37.5803 55.7925);myData.biz;55.792469;37.580448;55.792448;37.580142
228358;21049;701;43;66;59;9;Савёловский;LINESTRING (37.580142 55.792448, 37.579837 55.792426);POINT (37.58 55.7924);myData.biz;55.792448;37.580142;55.792426;37.579837
228359;21049;701;43;66;59;9;Савёловский;LINESTRING (37.579837 55.792426, 37.579625 55.792412);POINT (37.5797 55.7924);myData.biz;55.792426;37.579837;55.792412;37.579625
228360;1300;43;2;4;3;0;Савёловский;LINESTRING (37.575285 55.79414, 37.575224 55.794122);POINT (37.5753 55.7941);myData.biz;55.79414;37.575285;55.794122;37.575224
228361;1300;43;2;4;3;0;Савёловский;LINESTRING (37.575224 55.794122, 37.57527 55.793901);POINT (37.5752 55.794);myData.biz;55.794122;37.575224;55.793901;37.57527
228362;34130;1137;70;108;96;14;Савёловский;LINESTRING (37.574383 55.793728, 37.574348 55.793632);POINT (37.5744 55.7937);myData.biz;55.793728;37.574383;55.793632;37.574348
228363;34130;1137;70;108;96;14;Савёловский;LINESTRING (37.574348 55.793632, 37.574345 55.793493);POINT (37.5743 55.7936);myData.biz;55.793632;37.574348;55.793493;37.574345
228369;12187;406;25;38;34;5;Савёловский;LINESTRING (37.582365 55.795477, 37.583199 55.795496);POINT (37.5828 55.7955);myData.biz;55.795477;37.582365;55.795496;37.583199
228378;7529;250;15;23;21;3;Савёловский;LINESTRING (37.575382 55.798616, 37.575688 55.798633);POINT (37.5755 55.7986);myData.biz;55.798616;37.575382;55.798633;37.575688
