Identif;MonthlyPeoples;DailyPeoples;HourlyPeoples_08_22;HourlyPeoples_08_10;HourlyPeoples_17_19;HourlyPeoples_22_08;DistrictName;WKT;HeatmapPoint;Author;lat1;lon1;lat2;lon2
317700;150;5;0;0;0;0;Южное Медведково;LINESTRING (37.622666 55.87965, 37.622727 55.879691);POINT (37.6227 55.8797);myData.biz;55.87965;37.622666;55.879691;37.622727
317701;150;5;0;0;0;0;Южное Медведково;LINESTRING (37.622727 55.879691, 37.622842 55.879731);POINT (37.6228 55.8797);myData.biz;55.879691;37.622727;55.879731;37.622842
317702;75;2;0;0;0;0;Южное Медведково;LINESTRING (37.625478 55.879694, 37.62668 55.879587);POINT (37.6261 55.8796);myData.biz;55.879694;37.625478;55.879587;37.62668
317703;11560;385;23;36;32;5;Южное Медведково;LINESTRING (37.628249 55.878222, 37.629256 55.878582);POINT (37.6288 55.8784);myData.biz;55.878222;37.628249;55.878582;37.629256
317704;1473;49;3;4;4;0;Южное Медведково;LINESTRING (37.633968 55.873743, 37.633563 55.873731);POINT (37.6338 55.8737);myData.biz;55.873743;37.633968;55.873731;37.633563
317705;818;27;1;2;2;0;Южное Медведково;LINESTRING (37.635726 55.874034, 37.636588 55.874117);POINT (37.6362 55.8741);myData.biz;55.874034;37.635726;55.874117;37.636588
317707;33308;1110;68;105;94;14;Южное Медведково;LINESTRING (37.624985 55.874278, 37.626822 55.874036);POINT (37.6259 55.8742);myData.biz;55.874278;37.624985;55.874036;37.626822
317708;64868;2162;134;205;183;28;Южное Медведково;LINESTRING (37.626822 55.874036, 37.62747 55.874002);POINT (37.6271 55.874);myData.biz;55.874036;37.626822;55.874002;37.62747
317709;64868;2162;134;205;183;28;Южное Медведково;LINESTRING (37.62747 55.874002, 37.627731 55.874005);POINT (37.6276 55.874);myData.biz;55.874002;37.62747;55.874005;37.627731
317710;118378;3945;245;374;335;51;Южное Медведково;LINESTRING (37.637538 55.875, 37.637918 55.874852);POINT (37.6377 55.8749);myData.biz;55.875;37.637538;55.874852;37.637918
317711;118378;3945;245;374;335;51;Южное Медведково;LINESTRING (37.637918 55.874852, 37.63793 55.87481);POINT (37.6379 55.8748);myData.biz;55.874852;37.637918;55.87481;37.63793
317713;2387;79;4;7;6;1;Южное Медведково;LINESTRING (37.622918 55.875419, 37.622889 55.875337);POINT (37.6229 55.8754);myData.biz;55.875419;37.622918;55.875337;37.622889
317714;2387;79;4;7;6;1;Южное Медведково;LINESTRING (37.622889 55.875337, 37.624349 55.875203);POINT (37.6236 55.8753);myData.biz;55.875337;37.622889;55.875203;37.624349
317715;48013;1600;99;152;136;20;Южное Медведково;LINESTRING (37.624349 55.875203, 37.624458 55.874316);POINT (37.6244 55.8748);myData.biz;55.875203;37.624349;55.874316;37.624458
317716;48013;1600;99;152;136;20;Южное Медведково;LINESTRING (37.624458 55.874316, 37.624985 55.874278);POINT (37.6247 55.8743);myData.biz;55.874316;37.624458;55.874278;37.624985
317717;10584;352;21;33;29;4;Южное Медведково;LINESTRING (37.624004 55.873732, 37.623788 55.87353);POINT (37.6239 55.8736);myData.biz;55.873732;37.624004;55.87353;37.623788
317718;138;4;0;0;0;0;Южное Медведково;LINESTRING (37.622918 55.875419, 37.622975 55.875585);POINT (37.6229 55.8755);myData.biz;55.875419;37.622918;55.875585;37.622975
317719;40647;1354;84;128;115;17;Южное Медведково;LINESTRING (37.622975 55.875585, 37.624673 55.875422);POINT (37.6238 55.8755);myData.biz;55.875585;37.622975;55.875422;37.624673
317720;40647;1354;84;128;115;17;Южное Медведково;LINESTRING (37.624673 55.875422, 37.62484 55.875347);POINT (37.6248 55.8754);myData.biz;55.875422;37.624673;55.875347;37.62484
317721;40647;1354;84;128;115;17;Южное Медведково;LINESTRING (37.62484 55.875347, 37.625078 55.874553);POINT (37.625 55.8749);myData.biz;55.875347;37.62484;55.874553;37.625078
317722;36026;1200;74;114;102;15;Южное Медведково;LINESTRING (37.627611 55.873295, 37.627299 55.873148);POINT (37.6275 55.8732);myData.biz;55.873295;37.627611;55.873148;37.627299
317723;24223;807;50;76;68;10;Южное Медведково;LINESTRING (37.627299 55.873148, 37.627306 55.872981);POINT (37.6273 55.8731);myData.biz;55.873148;37.627299;55.872981;37.627306
317724;73;2;0;0;0;0;Южное Медведково;LINESTRING (37.627329 55.872468, 37.627007 55.872458);POINT (37.6272 55.8725);myData.biz;55.872468;37.627329;55.872458;37.627007
317725;18728;624;38;59;53;8;Южное Медведково;LINESTRING (37.627657 55.87205, 37.627087 55.871462);POINT (37.6274 55.8718);myData.biz;55.87205;37.627657;55.871462;37.627087
317727;73;2;0;0;0;0;Южное Медведково;LINESTRING (37.628092 55.875904, 37.628295 55.875884);POINT (37.6282 55.8759);myData.biz;55.875904;37.628092;55.875884;37.628295
317728;70;2;0;0;0;0;Южное Медведково;LINESTRING (37.653475 55.872386, 37.65341 55.872389);POINT (37.6534 55.8724);myData.biz;55.872386;37.653475;55.872389;37.65341
317729;35;1;0;0;0;0;Южное Медведково;LINESTRING (37.65341 55.872389, 37.653414 55.872389);POINT (37.6534 55.8724);myData.biz;55.872389;37.65341;55.872389;37.653414
317731;2300;76;4;7;6;0;Южное Медведково;LINESTRING (37.647381 55.877037, 37.647752 55.87695);POINT (37.6476 55.877);myData.biz;55.877037;37.647381;55.87695;37.647752
317746;357;11;0;1;0;0;Южное Медведково;LINESTRING (37.627874 55.880052, 37.627337 55.880135);POINT (37.6276 55.8801);myData.biz;55.880052;37.627874;55.880135;37.627337
317749;48;1;0;0;0;0;Южное Медведково;LINESTRING (37.631288 55.879171, 37.631518 55.879147);POINT (37.6314 55.8792);myData.biz;55.879171;37.631288;55.879147;37.631518
318053;15775;525;32;49;44;6;Южное Медведково;LINESTRING (37.654822 55.876286, 37.654864 55.876011);POINT (37.6548 55.8761);myData.biz;55.876286;37.654822;55.876011;37.654864
318054;15775;525;32;49;44;6;Южное Медведково;LINESTRING (37.654864 55.876011, 37.654906 55.87574);POINT (37.6549 55.8759);myData.biz;55.876011;37.654864;55.87574;37.654906
318055;15775;525;32;49;44;6;Южное Медведково;LINESTRING (37.654906 55.87574, 37.65495 55.875671);POINT (37.6549 55.8757);myData.biz;55.87574;37.654906;55.875671;37.65495
318056;1332;44;2;4;3;0;Южное Медведково;LINESTRING (37.656899 55.874954, 37.656979 55.874882);POINT (37.6569 55.8749);myData.biz;55.874954;37.656899;55.874882;37.656979
318057;1332;44;2;4;3;0;Южное Медведково;LINESTRING (37.65668 55.874287, 37.656648 55.874177);POINT (37.6567 55.8742);myData.biz;55.874287;37.65668;55.874177;37.656648
318058;1332;44;2;4;3;0;Южное Медведково;LINESTRING (37.656648 55.874177, 37.656696 55.873828);POINT (37.6567 55.874);myData.biz;55.874177;37.656648;55.873828;37.656696
318059;1332;44;2;4;3;0;Южное Медведково;LINESTRING (37.656696 55.873828, 37.656669 55.87371);POINT (37.6567 55.8738);myData.biz;55.873828;37.656696;55.87371;37.656669
318060;1332;44;2;4;3;0;Южное Медведково;LINESTRING (37.656669 55.87371, 37.65661 55.873341);POINT (37.6566 55.8735);myData.biz;55.87371;37.656669;55.873341;37.65661
318061;1332;44;2;4;3;0;Южное Медведково;LINESTRING (37.65661 55.873341, 37.65654 55.873227);POINT (37.6566 55.8733);myData.biz;55.873341;37.65661;55.873227;37.65654
318062;1332;44;2;4;3;0;Южное Медведково;LINESTRING (37.65654 55.873227, 37.656514 55.873018);POINT (37.6565 55.8731);myData.biz;55.873227;37.65654;55.873018;37.656514
318063;1332;44;2;4;3;0;Южное Медведково;LINESTRING (37.656514 55.873018, 37.656367 55.872716);POINT (37.6564 55.8729);myData.biz;55.873018;37.656514;55.872716;37.656367
318064;1332;44;2;4;3;0;Южное Медведково;LINESTRING (37.656367 55.872716, 37.655962 55.872399);POINT (37.6562 55.8726);myData.biz;55.872716;37.656367;55.872399;37.655962
319587;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.656383 55.872024, 37.65631 55.872033);POINT (37.6563 55.872);myData.biz;55.872024;37.656383;55.872033;37.65631
319588;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.65631 55.872033, 37.656091 55.871951);POINT (37.6562 55.872);myData.biz;55.872033;37.65631;55.871951;37.656091
319589;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.656091 55.871951, 37.655985 55.87189);POINT (37.656 55.8719);myData.biz;55.871951;37.656091;55.87189;37.655985
319590;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.655985 55.87189, 37.655966 55.871726);POINT (37.656 55.8718);myData.biz;55.87189;37.655985;55.871726;37.655966
319591;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.655966 55.871726, 37.655982 55.871537);POINT (37.656 55.8716);myData.biz;55.871726;37.655966;55.871537;37.655982
319594;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.655448 55.871334, 37.655331 55.871353);POINT (37.6554 55.8713);myData.biz;55.871334;37.655448;55.871353;37.655331
319595;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.655331 55.871353, 37.654266 55.870982);POINT (37.6548 55.8712);myData.biz;55.871353;37.655331;55.870982;37.654266
319596;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.654266 55.870982, 37.653966 55.870988);POINT (37.6541 55.871);myData.biz;55.870982;37.654266;55.870988;37.653966
319597;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.653966 55.870988, 37.653628 55.870847);POINT (37.6538 55.8709);myData.biz;55.870988;37.653966;55.870847;37.653628
319598;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.653628 55.870847, 37.653108 55.870793);POINT (37.6534 55.8708);myData.biz;55.870847;37.653628;55.870793;37.653108
319599;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.653108 55.870793, 37.65225 55.870772);POINT (37.6527 55.8708);myData.biz;55.870793;37.653108;55.870772;37.65225
319600;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.65225 55.870772, 37.651826 55.870678);POINT (37.652 55.8707);myData.biz;55.870772;37.65225;55.870678;37.651826
319601;3459;115;7;10;9;1;Южное Медведково;LINESTRING (37.651826 55.870678, 37.651015 55.870571);POINT (37.6514 55.8706);myData.biz;55.870678;37.651826;55.870571;37.651015
321564;1713;57;3;5;4;0;Южное Медведково;LINESTRING (37.640563 55.866894, 37.639194 55.866762);POINT (37.6399 55.8668);myData.biz;55.866894;37.640563;55.866762;37.639194
321565;12139;404;25;38;34;5;Южное Медведково;LINESTRING (37.640563 55.866894, 37.63978 55.866819);POINT (37.6402 55.8669);myData.biz;55.866894;37.640563;55.866819;37.63978
321567;47784;1592;98;151;135;20;Южное Медведково;LINESTRING (37.637779 55.870984, 37.636819 55.870897);POINT (37.6373 55.8709);myData.biz;55.870984;37.637779;55.870897;37.636819
321569;16942;564;35;53;47;7;Южное Медведково;LINESTRING (37.644139 55.877287, 37.643287 55.877372);POINT (37.6437 55.8773);myData.biz;55.877287;37.644139;55.877372;37.643287
321570;17565;585;36;55;49;7;Южное Медведково;LINESTRING (37.622774 55.874532, 37.623305 55.874411);POINT (37.623 55.8745);myData.biz;55.874532;37.622774;55.874411;37.623305
321571;40587;1352;84;128;114;17;Южное Медведково;LINESTRING (37.637124 55.874423, 37.637111 55.874464);POINT (37.6371 55.8744);myData.biz;55.874423;37.637124;55.874464;37.637111
321572;17836;594;36;56;50;7;Южное Медведково;LINESTRING (37.637473 55.874456, 37.637393 55.874738);POINT (37.6374 55.8746);myData.biz;55.874456;37.637473;55.874738;37.637393
321573;9175;305;18;28;25;3;Южное Медведково;LINESTRING (37.637518 55.873115, 37.637892 55.871832);POINT (37.6377 55.8725);myData.biz;55.873115;37.637518;55.871832;37.637892
321574;370;12;0;1;1;0;Южное Медведково;LINESTRING (37.631415 55.87047, 37.630942 55.870418);POINT (37.6312 55.8704);myData.biz;55.87047;37.631415;55.870418;37.630942
321575;22713;757;47;71;64;9;Южное Медведково;LINESTRING (37.632766 55.870296, 37.633311 55.87035);POINT (37.633 55.8703);myData.biz;55.870296;37.632766;55.87035;37.633311
321577;63231;2107;130;200;179;27;Южное Медведково;LINESTRING (37.63604 55.878039, 37.636203 55.877617);POINT (37.6361 55.8778);myData.biz;55.878039;37.63604;55.877617;37.636203
321579;22722;757;47;71;64;9;Южное Медведково;LINESTRING (37.637487 55.875175, 37.637274 55.875158);POINT (37.6374 55.8752);myData.biz;55.875175;37.637487;55.875158;37.637274
321580;22722;757;47;71;64;9;Южное Медведково;LINESTRING (37.637274 55.875158, 37.637393 55.874738);POINT (37.6373 55.8749);myData.biz;55.875158;37.637274;55.874738;37.637393
321619;3385;112;6;10;9;1;Южное Медведково;LINESTRING (37.641086 55.88404, 37.641232 55.884193);POINT (37.6412 55.8841);myData.biz;55.88404;37.641086;55.884193;37.641232
321875;30;1;0;0;0;0;Южное Медведково;LINESTRING (37.654351 55.873196, 37.654766 55.873273);POINT (37.6546 55.8732);myData.biz;55.873196;37.654351;55.873273;37.654766
323924;139039;4634;287;440;393;60;Южное Медведково;LINESTRING (37.621821 55.875649, 37.621824 55.875655);POINT (37.6218 55.8757);myData.biz;55.875649;37.621821;55.875655;37.621824
324106;30445;1014;63;96;86;13;Южное Медведково;LINESTRING (37.624079 55.878524, 37.624844 55.878447);POINT (37.6245 55.8785);myData.biz;55.878524;37.624079;55.878447;37.624844
324528;41994;1399;86;132;118;18;Южное Медведково;LINESTRING (37.629707 55.869426, 37.630224 55.869476);POINT (37.63 55.8695);myData.biz;55.869426;37.629707;55.869476;37.630224
324669;2856;95;5;9;8;1;Южное Медведково;LINESTRING (37.618347 55.874183, 37.618203 55.874682);POINT (37.6183 55.8744);myData.biz;55.874183;37.618347;55.874682;37.618203
324670;2856;95;5;9;8;1;Южное Медведково;LINESTRING (37.618203 55.874682, 37.617862 55.875212);POINT (37.618 55.8749);myData.biz;55.874682;37.618203;55.875212;37.617862
324671;2856;95;5;9;8;1;Южное Медведково;LINESTRING (37.617862 55.875212, 37.618025 55.875341);POINT (37.6179 55.8753);myData.biz;55.875212;37.617862;55.875341;37.618025
324672;2856;95;5;9;8;1;Южное Медведково;LINESTRING (37.618025 55.875341, 37.618099 55.875491);POINT (37.6181 55.8754);myData.biz;55.875341;37.618025;55.875491;37.618099
324673;3226;107;6;10;9;1;Южное Медведково;LINESTRING (37.618916 55.874374, 37.619731 55.873517);POINT (37.6193 55.8739);myData.biz;55.874374;37.618916;55.873517;37.619731
324674;3226;107;6;10;9;1;Южное Медведково;LINESTRING (37.619731 55.873517, 37.619887 55.87344);POINT (37.6198 55.8735);myData.biz;55.873517;37.619731;55.87344;37.619887
324675;3680;122;7;11;10;1;Южное Медведково;LINESTRING (37.621095 55.873019, 37.622151 55.872936);POINT (37.6216 55.873);myData.biz;55.873019;37.621095;55.872936;37.622151
324676;3680;122;7;11;10;1;Южное Медведково;LINESTRING (37.622151 55.872936, 37.622305 55.872897);POINT (37.6222 55.8729);myData.biz;55.872936;37.622151;55.872897;37.622305
324677;3680;122;7;11;10;1;Южное Медведково;LINESTRING (37.622305 55.872897, 37.62281 55.872567);POINT (37.6226 55.8727);myData.biz;55.872897;37.622305;55.872567;37.62281
324678;3680;122;7;11;10;1;Южное Медведково;LINESTRING (37.62281 55.872567, 37.623065 55.8724);POINT (37.6229 55.8725);myData.biz;55.872567;37.62281;55.8724;37.623065
324680;2386;79;4;7;6;1;Южное Медведково;LINESTRING (37.620829 55.87305, 37.620944 55.873349);POINT (37.6209 55.8732);myData.biz;55.87305;37.620829;55.873349;37.620944
324681;2386;79;4;7;6;1;Южное Медведково;LINESTRING (37.620944 55.873349, 37.621331 55.87334);POINT (37.6211 55.8733);myData.biz;55.873349;37.620944;55.87334;37.621331
324682;6875;229;14;21;19;2;Южное Медведково;LINESTRING (37.62013 55.873693, 37.620636 55.873692);POINT (37.6204 55.8737);myData.biz;55.873693;37.62013;55.873692;37.620636
324721;862;28;1;2;2;0;Южное Медведково;LINESTRING (37.63617 55.864519, 37.637742 55.865594);POINT (37.637 55.8651);myData.biz;55.864519;37.63617;55.865594;37.637742
326413;113;3;0;0;0;0;Южное Медведково;LINESTRING (37.621559 55.885099, 37.622344 55.885092);POINT (37.622 55.8851);myData.biz;55.885099;37.621559;55.885092;37.622344
326414;113;3;0;0;0;0;Южное Медведково;LINESTRING (37.622344 55.885092, 37.622745 55.885008);POINT (37.6225 55.8851);myData.biz;55.885092;37.622344;55.885008;37.622745
328103;9414;313;19;29;26;4;Южное Медведково;LINESTRING (37.638928 55.866736, 37.637516 55.866601);POINT (37.6382 55.8667);myData.biz;55.866736;37.638928;55.866601;37.637516
328104;21347;711;44;67;60;9;Южное Медведково;LINESTRING (37.635132 55.866477, 37.634992 55.866505);POINT (37.6351 55.8665);myData.biz;55.866477;37.635132;55.866505;37.634992
328139;70110;2337;145;222;198;30;Южное Медведково;LINESTRING (37.649245 55.872399, 37.649618 55.872399);POINT (37.6494 55.8724);myData.biz;55.872399;37.649245;55.872399;37.649618
328140;339;11;0;1;0;0;Южное Медведково;LINESTRING (37.636574 55.87165, 37.636019 55.871597);POINT (37.6363 55.8716);myData.biz;55.87165;37.636574;55.871597;37.636019
328142;2078;69;4;6;5;0;Южное Медведково;LINESTRING (37.638977 55.869158, 37.639031 55.868902);POINT (37.639 55.869);myData.biz;55.869158;37.638977;55.868902;37.639031
328143;2078;69;4;6;5;0;Южное Медведково;LINESTRING (37.639031 55.868902, 37.639118 55.8685);POINT (37.6391 55.8687);myData.biz;55.868902;37.639031;55.8685;37.639118
328144;2078;69;4;6;5;0;Южное Медведково;LINESTRING (37.639118 55.8685, 37.639279 55.868277);POINT (37.6392 55.8684);myData.biz;55.8685;37.639118;55.868277;37.639279
328145;2078;69;4;6;5;0;Южное Медведково;LINESTRING (37.639279 55.868277, 37.639889 55.867731);POINT (37.6396 55.868);myData.biz;55.868277;37.639279;55.867731;37.639889
328147;42035;1401;87;133;119;18;Южное Медведково;LINESTRING (37.638743 55.872746, 37.639135 55.872786);POINT (37.6389 55.8728);myData.biz;55.872746;37.638743;55.872786;37.639135
328148;42035;1401;87;133;119;18;Южное Медведково;LINESTRING (37.639135 55.872786, 37.639109 55.872879);POINT (37.6391 55.8728);myData.biz;55.872786;37.639135;55.872879;37.639109
328149;42035;1401;87;133;119;18;Южное Медведково;LINESTRING (37.639109 55.872879, 37.63916 55.87296);POINT (37.6391 55.8729);myData.biz;55.872879;37.639109;55.87296;37.63916
328150;16948;564;35;53;47;7;Южное Медведково;LINESTRING (37.63916 55.87296, 37.639593 55.873007);POINT (37.6394 55.873);myData.biz;55.87296;37.63916;55.873007;37.639593
328151;6336;211;13;20;17;2;Южное Медведково;LINESTRING (37.644465 55.873498, 37.643979 55.873452);POINT (37.6442 55.8735);myData.biz;55.873498;37.644465;55.873452;37.643979
328152;6336;211;13;20;17;2;Южное Медведково;LINESTRING (37.643979 55.873452, 37.643849 55.87383);POINT (37.6439 55.8736);myData.biz;55.873452;37.643979;55.87383;37.643849
328153;6336;211;13;20;17;2;Южное Медведково;LINESTRING (37.643849 55.87383, 37.643816 55.873856);POINT (37.6438 55.8738);myData.biz;55.87383;37.643849;55.873856;37.643816
328156;37709;1256;78;119;106;16;Южное Медведково;LINESTRING (37.640095 55.873313, 37.640019 55.873355);POINT (37.6401 55.8733);myData.biz;55.873313;37.640095;55.873355;37.640019
328157;37709;1256;78;119;106;16;Южное Медведково;LINESTRING (37.640019 55.873355, 37.639875 55.873788);POINT (37.6399 55.8736);myData.biz;55.873355;37.640019;55.873788;37.639875
328158;610;20;1;1;1;0;Южное Медведково;LINESTRING (37.639875 55.873788, 37.638877 55.873692);POINT (37.6394 55.8737);myData.biz;55.873788;37.639875;55.873692;37.638877
328161;7379;245;15;23;20;3;Южное Медведково;LINESTRING (37.632724 55.873703, 37.631774 55.873695);POINT (37.6322 55.8737);myData.biz;55.873703;37.632724;55.873695;37.631774
328211;131;4;0;0;0;0;Южное Медведково;LINESTRING (37.639716 55.867422, 37.63993 55.867228);POINT (37.6398 55.8673);myData.biz;55.867422;37.639716;55.867228;37.63993
328212;131;4;0;0;0;0;Южное Медведково;LINESTRING (37.63993 55.867228, 37.63993 55.867147);POINT (37.6399 55.8672);myData.biz;55.867228;37.63993;55.867147;37.63993
328213;131;4;0;0;0;0;Южное Медведково;LINESTRING (37.63993 55.867147, 37.639889 55.867109);POINT (37.6399 55.8671);myData.biz;55.867147;37.63993;55.867109;37.639889
328214;131;4;0;0;0;0;Южное Медведково;LINESTRING (37.639889 55.867109, 37.639771 55.86707);POINT (37.6398 55.8671);myData.biz;55.867109;37.639889;55.86707;37.639771
328215;131;4;0;0;0;0;Южное Медведково;LINESTRING (37.639771 55.86707, 37.63962 55.867093);POINT (37.6397 55.8671);myData.biz;55.86707;37.639771;55.867093;37.63962
328216;131;4;0;0;0;0;Южное Медведково;LINESTRING (37.63962 55.867093, 37.639536 55.867149);POINT (37.6396 55.8671);myData.biz;55.867093;37.63962;55.867149;37.639536
328217;131;4;0;0;0;0;Южное Медведково;LINESTRING (37.639536 55.867149, 37.639477 55.867299);POINT (37.6395 55.8672);myData.biz;55.867149;37.639536;55.867299;37.639477
328218;131;4;0;0;0;0;Южное Медведково;LINESTRING (37.639477 55.867299, 37.639371 55.867308);POINT (37.6394 55.8673);myData.biz;55.867299;37.639477;55.867308;37.639371
328219;131;4;0;0;0;0;Южное Медведково;LINESTRING (37.639371 55.867308, 37.638662 55.867244);POINT (37.639 55.8673);myData.biz;55.867308;37.639371;55.867244;37.638662
328220;131;4;0;0;0;0;Южное Медведково;LINESTRING (37.638662 55.867244, 37.638472 55.867839);POINT (37.6386 55.8675);myData.biz;55.867244;37.638662;55.867839;37.638472
328221;8312;277;17;26;23;3;Южное Медведково;LINESTRING (37.647269 55.87235, 37.647544 55.872355);POINT (37.6474 55.8724);myData.biz;55.87235;37.647269;55.872355;37.647544
328236;5737;191;11;18;16;2;Южное Медведково;LINESTRING (37.619591 55.875315, 37.619869 55.874969);POINT (37.6197 55.8751);myData.biz;55.875315;37.619591;55.874969;37.619869
328239;48830;1627;101;154;138;21;Южное Медведково;LINESTRING (37.638726 55.874884, 37.63793 55.87481);POINT (37.6383 55.8748);myData.biz;55.874884;37.638726;55.87481;37.63793
328240;245202;8173;507;776;694;106;Южное Медведково;LINESTRING (37.63793 55.87481, 37.638117 55.874146);POINT (37.638 55.8745);myData.biz;55.87481;37.63793;55.874146;37.638117
328249;5214;173;10;16;14;2;Южное Медведково;LINESTRING (37.635056 55.876957, 37.634882 55.876894);POINT (37.635 55.8769);myData.biz;55.876957;37.635056;55.876894;37.634882
328250;5214;173;10;16;14;2;Южное Медведково;LINESTRING (37.634882 55.876894, 37.633203 55.876828);POINT (37.634 55.8769);myData.biz;55.876894;37.634882;55.876828;37.633203
328251;5214;173;10;16;14;2;Южное Медведково;LINESTRING (37.633203 55.876828, 37.633138 55.876778);POINT (37.6332 55.8768);myData.biz;55.876828;37.633203;55.876778;37.633138
328252;5214;173;10;16;14;2;Южное Медведково;LINESTRING (37.633138 55.876778, 37.63318 55.876517);POINT (37.6332 55.8766);myData.biz;55.876778;37.633138;55.876517;37.63318
328253;165;5;0;0;0;0;Южное Медведково;LINESTRING (37.62628 55.877542, 37.626388 55.87753);POINT (37.6263 55.8775);myData.biz;55.877542;37.62628;55.87753;37.626388
328254;23453;781;48;74;66;10;Южное Медведково;LINESTRING (37.62628 55.877542, 37.626745 55.877492);POINT (37.6265 55.8775);myData.biz;55.877542;37.62628;55.877492;37.626745
328257;7033;234;14;22;19;3;Южное Медведково;LINESTRING (37.625477 55.877314, 37.621859 55.877677);POINT (37.6237 55.8775);myData.biz;55.877314;37.625477;55.877677;37.621859
328258;17201;573;35;54;48;7;Южное Медведково;LINESTRING (37.631973 55.876645, 37.632076 55.876634);POINT (37.632 55.8766);myData.biz;55.876645;37.631973;55.876634;37.632076
328259;37801;1260;78;119;107;16;Южное Медведково;LINESTRING (37.628408 55.877326, 37.627314 55.877434);POINT (37.6279 55.8774);myData.biz;55.877326;37.628408;55.877434;37.627314
328260;36383;1212;75;115;103;15;Южное Медведково;LINESTRING (37.628408 55.877326, 37.628515 55.877316);POINT (37.6285 55.8773);myData.biz;55.877326;37.628408;55.877316;37.628515
328261;32329;1077;66;102;91;14;Южное Медведково;LINESTRING (37.626914 55.874322, 37.626049 55.874431);POINT (37.6265 55.8744);myData.biz;55.874322;37.626914;55.874431;37.626049
328262;34892;1163;72;110;98;15;Южное Медведково;LINESTRING (37.633318 55.876495, 37.634161 55.876535);POINT (37.6337 55.8765);myData.biz;55.876495;37.633318;55.876535;37.634161
328263;15998;533;33;50;45;6;Южное Медведково;LINESTRING (37.631973 55.876645, 37.632086 55.876949);POINT (37.632 55.8768);myData.biz;55.876645;37.631973;55.876949;37.632086
328264;15998;533;33;50;45;6;Южное Медведково;LINESTRING (37.632086 55.876949, 37.633164 55.877061);POINT (37.6326 55.877);myData.biz;55.876949;37.632086;55.877061;37.633164
328265;15998;533;33;50;45;6;Южное Медведково;LINESTRING (37.633164 55.877061, 37.633486 55.877095);POINT (37.6333 55.8771);myData.biz;55.877061;37.633164;55.877095;37.633486
328266;15998;533;33;50;45;6;Южное Медведково;LINESTRING (37.633486 55.877095, 37.633539 55.877134);POINT (37.6335 55.8771);myData.biz;55.877095;37.633486;55.877134;37.633539
328267;15998;533;33;50;45;6;Южное Медведково;LINESTRING (37.633539 55.877134, 37.633571 55.87723);POINT (37.6336 55.8772);myData.biz;55.877134;37.633539;55.87723;37.633571
328269;37433;1247;77;118;105;16;Южное Медведково;LINESTRING (37.627314 55.877434, 37.627205 55.877146);POINT (37.6273 55.8773);myData.biz;55.877434;37.627314;55.877146;37.627205
328270;32117;1070;66;101;90;13;Южное Медведково;LINESTRING (37.62689 55.877177, 37.625477 55.877314);POINT (37.6262 55.8772);myData.biz;55.877177;37.62689;55.877314;37.625477
328272;13855;461;28;43;39;5;Южное Медведково;LINESTRING (37.625477 55.877314, 37.622953 55.877571);POINT (37.6242 55.8774);myData.biz;55.877314;37.625477;55.877571;37.622953
328273;25919;863;53;81;73;11;Южное Медведково;LINESTRING (37.623799 55.879148, 37.623713 55.878917);POINT (37.6238 55.879);myData.biz;55.879148;37.623799;55.878917;37.623713
328274;25919;863;53;81;73;11;Южное Медведково;LINESTRING (37.623713 55.878917, 37.622511 55.87904);POINT (37.6231 55.879);myData.biz;55.878917;37.623713;55.87904;37.622511
328276;7123;237;14;22;20;3;Южное Медведково;LINESTRING (37.628116 55.875979, 37.626908 55.876103);POINT (37.6275 55.876);myData.biz;55.875979;37.628116;55.876103;37.626908
328277;33583;1119;69;106;95;14;Южное Медведково;LINESTRING (37.627537 55.875197, 37.627548 55.875256);POINT (37.6275 55.8752);myData.biz;55.875197;37.627537;55.875256;37.627548
328278;33583;1119;69;106;95;14;Южное Медведково;LINESTRING (37.627548 55.875256, 37.627616 55.875463);POINT (37.6276 55.8754);myData.biz;55.875256;37.627548;55.875463;37.627616
328279;33583;1119;69;106;95;14;Южное Медведково;LINESTRING (37.627616 55.875463, 37.62681 55.875543);POINT (37.6272 55.8755);myData.biz;55.875463;37.627616;55.875543;37.62681
328280;30592;1019;63;96;86;13;Южное Медведково;LINESTRING (37.631491 55.878673, 37.631463 55.878587);POINT (37.6315 55.8786);myData.biz;55.878673;37.631491;55.878587;37.631463
328281;29810;993;61;94;84;12;Южное Медведково;LINESTRING (37.631463 55.878587, 37.631532 55.87858);POINT (37.6315 55.8786);myData.biz;55.878587;37.631463;55.87858;37.631532
328282;854;28;1;2;2;0;Южное Медведково;LINESTRING (37.632065 55.878744, 37.629856 55.878969);POINT (37.631 55.8789);myData.biz;55.878744;37.632065;55.878969;37.629856
